"Dist.Code","Year","Dist.Name","State.Name","RICE.AREA..1000.ha.","RICE.YIELD..kg.per.ha.","nitrogen","phosphate","potash","prec_grow","prec_harvest","et_grow","et_harvest","maxT_grow","maxT_harvest","minT_grow","minT_harvest","runoff_grow","runoff_harvest","windspeed_grow","windspeed_harvest","RICE.IRRIGATED.AREA..1000.ha.","RA.IA","Cluster"
71,2015,"Chickmagalur","Karnataka",33.04,2673,1350.6616312115,824.735388911704,874.698381930185,310.806,59.325,87.514,70.785,26.64,28.21,19.248,17.115,208.526,6.91,1.808,1.1945,11.42,21.62,2
72,1990,"Chitradurga","Karnataka",58.61,3024,926.562721971253,630.720623408624,360.166272689938,47.726,12.2,45.484,11.685,29.028,29.06,20.332,18.11,2.386,0.6,3.2394,1.514,58.25,0.359999999999999,5
72,1991,"Chitradurga","Karnataka",41.09,2559,637.024935523614,503.28584476386,201.211064476386,78.436,24.22,70.696,28.555,28.878,28.715,20.532,17.29,3.92,1.21,2.7044,1.55,40.79,0.300000000000004,5
72,1992,"Chitradurga","Karnataka",71.19,2985,1297.50572402464,835.580565092402,316.995767556468,70.05,19.98,66.754,19.25,29.33,28.745,20.496,17.52,3.502,0.98,2.5136,1.6435,70.82,0.370000000000005,5
72,1993,"Chitradurga","Karnataka",75.54,2921,1391.34442546201,828.09833100616,329.40403613963,73.074,20.9,64.308,27.64,29.486,28.195,20.436,17.945,3.654,1.045,3.1296,2.022,74.84,0.700000000000003,5
72,1994,"Chitradurga","Karnataka",73.94,3114,1468.42107104723,842.460517453799,286.498521560575,76.2,7.585,61.67,26.86,29.162,28.395,20.232,16.495,4.638,0.365,3.1636,2.019,73.62,0.319999999999993,5
72,1995,"Chitradurga","Karnataka",72.32,2993,1628.61669979466,889.740931416838,396.854143737166,84.622,4.59,77.836,8.73,29.624,29.585,20.638,17.465,4.232,0.23,3.0994,1.9555,71.84,0.47999999999999,5
72,1996,"Chitradurga","Karnataka",78.11,3013,1675.8973650924,719.503769199179,266.991848870637,73.478,7.82,70.152,7.64,28.954,28.975,20.564,17.33,3.674,0.39,2.8934,1.4515,76.9,1.20999999999999,5
72,1997,"Chitradurga","Karnataka",73.04,3397,3315.97400574949,1899.08199425051,673.413802053388,75.36,41.1,63.964,51.595,29.85,29.38,20.978,19.49,3.91,2.055,2.6604,1.2875,72.78,0.260000000000005,5
72,1998,"Chitradurga","Karnataka",9.42,2924,113.682958521561,83.8515400410678,23.8335671457906,91.208,18.34,81.9,26.04,29.594,28.815,20.99,17.815,4.564,0.915,2.0734,1.0605,9.23,0.19,5
72,1999,"Chitradurga","Karnataka",13.25,2477,160.736919917864,119.831149897331,35.7439835728953,65.77,10.415,56.816,20.51,29.034,29.52,20.446,17.06,3.342,0.51,2.3822,1.1975,12.89,0.359999999999999,5
72,2000,"Chitradurga","Karnataka",15.2,2566,188.276501026694,106.713363449692,40.7497330595483,80.332,8.895,72.4,15.39,28.794,29.01,20.568,17.17,4.016,0.44,2.5232,1.567,14.89,0.309999999999999,5
72,2001,"Chitradurga","Karnataka",12.46,2124,140.975561396304,92.4874841889117,32.360180698152,59.794,10.5,57.1,10.25,29.014,29.335,20.526,18.215,2.992,0.54,2.685,1.42,12.29,0.170000000000002,5
72,2002,"Chitradurga","Karnataka",7.76,2124,88.6112328542094,54.2849445585216,26.1997995893224,60.068,6.84,52.014,14.41,29.572,29.495,21.086,18.38,3.002,0.36,2.4916,1.178,7.55,0.21,5
72,2003,"Chitradurga","Karnataka",5.2,2348,38.6636550308008,25.9863326488706,10.2812648870637,62.578,4.885,56.936,8.69,30.124,29.675,21.64,18.555,3.126,0.225,2.5676,1.298,5.18,0.0200000000000005,5
72,2004,"Chitradurga","Karnataka",4.7,2370,48.9047063655031,30.8115400410678,12.0292977412731,70.906,8.16,67.296,8.32,29.016,29.445,20.528,18.32,3.544,0.41,2.2766,1.2575,4.6,0.100000000000001,5
72,2005,"Chitradurga","Karnataka",10.8,2900,116.176952772074,70.3033429158111,33.6135030800821,96.692,11.335,83.362,25.465,29.082,28.525,20.594,17.41,4.962,0.565,2.2362,1.063,10.76,0.0400000000000009,5
72,2006,"Chitradurga","Karnataka",7.83,2312,90.9849215605749,57.4969601642711,28.7320804928131,63.838,11.47,61.12,11.165,29.462,29.255,20.974,18.135,3.194,0.575,2.5258,1.247,7.82,0.00999999999999979,5
72,2007,"Chitradurga","Karnataka",6.67,2483,64.2341544147844,36.8529141683778,23.2740542094456,88.298,20.29,81,23.17,29.246,28.96,20.76,17.84,4.414,1.015,2.3008,1.065,6.39,0.28,5
72,2008,"Chitradurga","Karnataka",8.67,2099,86.5817889117043,75.2869330595482,40.167558110883,89.824,14.415,82.586,18.565,29.31,29.28,20.824,18.155,4.492,0.72,2.0008,1.0075,8.65,0.0199999999999996,5
72,2009,"Chitradurga","Karnataka",11.08,1998,143.880739219713,120.163623819302,46.877273100616,79.368,29.86,73.622,31.08,29.404,29.775,20.918,18.655,3.97,1.495,2.0768,1.045,30.59,-19.51,5
72,2010,"Chitradurga","Karnataka",13.95,2300,211.068369609856,156.489782340862,78.0695852156057,82.452,35.115,76.232,36.7,29.496,28.94,21.008,17.82,4.122,1.76,1.975,0.7605,13.88,0.0699999999999985,5
72,2011,"Chitradurga","Karnataka",6,2173,128.080164271047,94.4264476386037,28.1746201232033,77.1,10.015,72.248,11.07,29.408,29.325,20.922,18.2,3.856,0.495,2.2676,1.0965,5.94,0.0599999999999996,5
72,2012,"Chitradurga","Karnataka",3.55,2251,47.2886242299795,18.1867885010267,10.7960821355236,46.912,21.555,44.762,20.6,29.664,29.605,21.18,18.485,2.346,1.07,2.202,0.847,3.55,0,5
72,2013,"Chitradurga","Karnataka",2.17,2300,34.8326439425051,18.4525749486653,6.75382422997946,78.58,17.32,73.846,17.25,28.902,29.22,20.416,18.095,3.93,0.85,2.2146,0.839,2.17,0,5
72,2014,"Chitradurga","Karnataka",2.03,2172,35.9442554414784,20.6974965092402,8.35893141683778,100.514,14.96,76.986,37.355,29.592,29.22,21.102,18.105,11.572,0.745,2.1898,0.8005,2.03,0,5
72,2015,"Chitradurga","Karnataka",1.3,2377,28.4041724845996,17.6818151950719,6.07727310061602,49.458,35.25,47.478,33.765,30.054,30.295,21.102,19.18,2.474,1.775,1.9538,0.963,1.29,0.01,5
73,1990,"Bellary","Karnataka",42.39,2928,971.829484188912,713.823227926078,489.022181519507,66.694,14.105,63.792,13.66,29.412,29.34,20.796,18.39,3.332,0.71,3.2196,1.479,42,0.390000000000001,5
73,1991,"Bellary","Karnataka",42.1,2616,1168.5161889117,868.363071868583,574.382316221766,101.618,20.265,95.892,20.005,29.474,29.025,20.982,17.415,5.08,1.01,2.5782,1.494,41.97,0.130000000000003,5
73,1992,"Bellary","Karnataka",49.3,2623,1357.61874332649,757.49095687885,391.549305954825,98.156,25.69,90.15,28.455,29.838,29.145,21.082,17.61,4.908,1.275,2.305,1.4295,48.5,0.799999999999997,5
73,1993,"Bellary","Karnataka",53.49,2639,1546.27178562628,647.323458726899,376.42901026694,96.776,20.255,87.198,27.04,29.872,28.6,21.092,18.045,4.84,1.01,3.0352,1.8305,53.4,0.0900000000000034,5
73,1994,"Bellary","Karnataka",58.9,2450,1882.52624229979,609.908895277207,459.652213552361,104.926,7.95,86.858,32.02,29.504,28.72,20.688,16.585,5.57,0.4,3.0888,1.9505,58.84,0.0599999999999952,5
73,1995,"Bellary","Karnataka",54.96,2882,1750.38233100616,685.833087474333,436.271802874743,123.818,6.025,108.848,22.02,30.15,30.02,21.204,17.56,6.292,0.3,3.0654,2.02,54.89,0.0700000000000003,5
73,1996,"Bellary","Karnataka",55.91,3017,1570.09056591376,563.021736344969,317.109580287474,103.694,11,97.704,12.415,29.508,29.33,20.976,17.365,5.184,0.555,2.8104,1.3745,55.8,0.109999999999999,5
73,1997,"Bellary","Karnataka",57.69,2813,2007.21397453799,988.624171663244,409.610845995893,88.68,45.2,83.228,44.36,30.284,29.585,21.416,19.775,4.436,2.26,2.5936,1.311,57.54,0.149999999999999,5
73,1998,"Bellary","Karnataka",68.85,3263,2724.86528131417,1276.19907597536,586.33055852156,117.33,17.155,102.794,30.225,30.08,29.09,21.558,17.96,6.62,0.86,2.0328,1.064,68.77,0.0799999999999983,5
73,1999,"Bellary","Karnataka",79.35,3236,3830.13162628337,1866.70304722793,980.550924024641,79.086,6.79,73.064,10.335,29.488,29.805,20.892,17.15,3.952,0.34,2.3732,1.15,79.3,0.0499999999999972,5
73,2000,"Bellary","Karnataka",84.1,3258,4024.17981930185,1832.24715400411,1040.65719917864,104.204,6.125,95.928,10.395,29.33,29.56,21.01,17.465,5.22,0.31,2.4388,1.4225,84.01,0.0899999999999892,5
73,2001,"Bellary","Karnataka",83.81,3032,4348.03526488706,1845.23805831622,971.418133059548,77.58,10.835,74.084,10.53,29.706,29.87,21.176,18.55,3.88,0.545,2.635,1.2915,83.81,0,5
73,2002,"Bellary","Karnataka",71.3,3270,3144.69016016427,1352.97240246407,664.838094455852,73.696,4.06,67.758,6.615,30.158,30.01,21.628,18.69,3.684,0.19,2.3762,1.009,71.13,0.170000000000002,5
73,2003,"Bellary","Karnataka",55.97,3893,2254.97268665298,1013.54199671458,599.731766735113,79.864,3,75.048,4.045,30.756,30.065,22.23,18.745,3.996,0.135,2.5684,1.194,55.97,0,5
73,2004,"Bellary","Karnataka",66.81,3705,3241.91203613963,1635.22893880904,1322.90384969199,86.138,7.535,81.568,7.69,29.742,29.88,21.212,18.555,4.308,0.375,2.274,1.109,66.81,0,5
73,2005,"Bellary","Karnataka",102.81,3204,5110.23543819302,2906.96858316222,1800.16721149897,144.614,6.63,109.708,36.675,29.688,28.92,21.16,17.6,19.22,0.33,2.2056,0.981,102.81,0,5
73,2006,"Bellary","Karnataka",105.92,3286,4896.55762792608,2820.53432772074,1526.73566488706,94.902,16.425,88.934,18.115,29.95,29.66,21.42,18.335,4.746,0.82,2.4704,1.133,105.92,0,5
73,2007,"Bellary","Karnataka",117.85,3535,5915.56665708419,2860.77850102669,2039.81652566735,123.588,22.665,104.624,32.605,29.77,29.535,21.242,18.22,12.04,1.135,2.1842,0.9625,117.85,0,5
73,2008,"Bellary","Karnataka",122.72,3601,6896.6724862423,4198.8685798768,2378.57063162218,113.386,17.79,99.758,28.265,30.034,29.8,21.506,18.48,7.448,0.89,1.9266,0.9255,122.72,0,5
73,2009,"Bellary","Karnataka",120.41,3164,8271.94447638604,4869.3507301848,2943.09731827515,116.546,31.88,96.314,52.29,29.942,29.915,21.412,18.595,8.154,1.595,2.052,1,120.37,0.039999999999992,5
73,2010,"Bellary","Karnataka",130.68,3543,8285.55207227926,5152.74191704312,2509.31360328542,125.422,40.21,104.974,57.945,30.004,29.355,21.478,18.03,9.396,2.015,1.922,0.764,130.68,0,5
73,2011,"Bellary","Karnataka",116.17,3535,8967.0549560575,6366.52629240246,2082.75873511294,104.68,8.07,95.92,14.8,30.01,29.95,21.484,18.625,5.292,0.405,2.2812,0.9685,116.17,0,5
73,2012,"Bellary","Karnataka",109.15,3553,6941.50967556468,2960.04041889117,1528.02827926078,70.692,19.39,67.538,18.655,30.294,29.89,21.766,18.57,3.536,0.97,2.2092,0.7325,109.15,0,5
73,2013,"Bellary","Karnataka",110.55,3787,8089.61769609856,3486.56085831622,1645.8012073922,114.25,11.78,98.148,27.85,29.444,29.245,20.916,17.925,6.222,0.58,2.2786,0.8015,110.55,0,5
73,2014,"Bellary","Karnataka",118.64,3440,9372.40408706366,4102.01088788501,2158.35150061602,112.18,23.135,97.526,39.175,30.242,29.56,21.714,18.24,5.868,1.155,2.2948,0.8195,118.67,-0.0300000000000011,5
73,2015,"Bellary","Karnataka",93.67,3645,6016.68376016427,3103.29671704312,1217.14836468172,64.964,23.155,62.254,22.305,30.614,31.13,21.714,19.81,3.248,1.155,1.9744,0.9575,93.67,0,5
74,1990,"Dharwad","Karnataka",82.33,789,795.62224312115,721.12965338809,441.437568788501,99.946,22.58,85.564,29.625,27.728,29.045,20.08,17.545,10.088,1.12,3.053,1.55,26.88,55.45,1
74,1991,"Dharwad","Karnataka",85.73,1406,876.600692402464,814.114612731006,490.192521560575,135.004,13.19,99.292,20.12,27.952,28.91,20.168,16.5,30.924,0.655,2.3748,1.516,33.55,52.18,1
74,1992,"Dharwad","Karnataka",89.56,1498,893.253417659138,825.349650924025,353.02455523614,150.688,45.97,105.734,69.015,28.124,29.15,20.356,16.67,29.952,2.3,2.1974,1.5245,35.52,54.04,1
74,1993,"Dharwad","Karnataka",97.98,928,985.441394661191,697.319837371663,293.457141683778,150.074,21.395,101.546,54.465,28.04,28.58,20.47,17.11,32.182,1.07,2.9492,2.046,41.11,56.87,1
74,1994,"Dharwad","Karnataka",99.51,1694,1072.94256591376,690.284727720739,266.359867761807,185.42,3.225,106.66,37.755,27.754,28.62,19.968,15.66,62.056,0.15,2.935,2.199,48.03,51.48,1
74,1995,"Dharwad","Karnataka",95.11,1156,1300.00332073922,935.858964271047,388.845614784394,190.594,5.115,116.166,39.015,28.484,29.695,20.47,16.31,57.808,0.25,3.0616,1.8705,35.91,59.2,1
74,1996,"Dharwad","Karnataka",92.84,1015,1054.69290184805,593.070308008213,298.285197535934,138.572,5.235,107.234,30.35,27.902,29.145,20.128,16.28,22.25,0.255,2.9664,1.6395,30.52,62.32,1
74,1997,"Dharwad","Karnataka",92.14,1190,4286.92796550308,3221.6609100616,1481.33875318275,124.392,58.635,97.136,62.96,28.56,29.125,20.582,18.86,22.89,2.93,2.633,1.21,37.89,54.25,1
74,1998,"Dharwad","Karnataka",37.63,950,500.786530595483,413.933090759754,129.255572895277,149.198,27.88,108.316,51.945,28.364,28.775,20.826,16.92,38.102,1.39,2.2084,1.256,6.14,31.49,1
74,1999,"Dharwad","Karnataka",40.3,1007,686.225420944559,601.312410677618,198.186628336756,123.262,3.96,90.442,35.45,27.766,29.565,20.062,16.105,17.638,0.185,2.376,1.3025,8.09,32.21,1
74,2000,"Dharwad","Karnataka",39.5,1418,678.725174537988,561.412607802875,199.381724845996,130.764,6.625,100.178,27.045,27.758,29.33,20.22,16.375,19.888,0.33,2.2776,1.5265,8.57,30.93,1
74,2001,"Dharwad","Karnataka",39.32,237,524.759714168378,473.535523613963,161.249140041068,101.434,18.645,84.5,27.72,27.852,29.63,20.176,17.515,11.786,0.93,2.3606,1.284,4.31,35.01,1
74,2002,"Dharwad","Karnataka",38.5,213,434.147186858316,376.411416837782,116.60045174538,101.08,1.89,86.928,23.59,28.164,29.57,20.486,17.46,10.35,0.09,2.2252,1.081,3.85,34.65,1
74,2003,"Dharwad","Karnataka",29.32,251,215.424335112936,144.803472689938,67.3047523613963,106.738,2.93,91.41,13.935,28.706,29.92,21.026,17.805,9.244,0.145,2.4018,1.2935,4.3,25.02,1
74,2004,"Dharwad","Karnataka",23.83,688,298.267436550308,202.538363039014,95.4296082135524,109.712,15.295,89.936,21.565,27.874,29.52,20.194,17.405,15.85,0.765,2.281,1.3655,5.16,18.67,1
74,2005,"Dharwad","Karnataka",22.9,1747,372.097256673511,300.344550308008,146.575047227926,212.292,3.455,112.998,37.61,28.064,28.49,20.384,16.375,82.028,0.16,2.2716,1.2345,2.84,20.06,1
74,2006,"Dharwad","Karnataka",24.57,1334,476.732668583162,384.309107186858,158.910889527721,160.04,20.335,107.338,46.775,28.004,29.235,20.324,17.12,38.2,1.015,2.4228,1.2115,5.61,18.96,1
74,2007,"Dharwad","Karnataka",25.95,1757,564.056020533881,343.607839835729,210.991084188912,189.78,39.015,109.788,50.64,28.176,29.14,20.498,17.025,71.474,1.96,2.246,1.113,2.92,23.03,1
74,2008,"Dharwad","Karnataka",32.83,858,631.088326078029,479.5391137577,254.415646817248,144.054,18.655,100.414,37.68,28.114,29.42,20.434,17.305,33.078,0.935,2.0468,0.985,3.59,29.24,1
74,2009,"Dharwad","Karnataka",26.96,1171,453.313301026694,426.661098973306,235.239563039014,186.472,56.175,107.038,80.565,28.106,29.385,20.426,17.27,62.686,4.185,1.9382,1.073,3.91,23.05,1
74,2010,"Dharwad","Karnataka",28.15,1329,509.758928131417,429.692698151951,207.653359342916,198.38,59.95,112.13,81.18,28.248,28.835,20.568,16.715,69.808,6.77,1.909,0.9275,3.9,24.25,1
74,2011,"Dharwad","Karnataka",25.83,1171,722.556857494866,559.067278028747,187.077089938398,163.748,8.21,104.386,41.08,28.024,29.66,20.344,17.545,43.24,0.4,2.214,1.109,3.35,22.48,1
74,2012,"Dharwad","Karnataka",27.51,884,546.568905954826,346.287067761807,214.225510472279,102.284,16.505,84.116,25.645,28.236,29.685,20.556,17.57,13.186,0.82,2.3546,0.91,3.15,24.36,1
74,2013,"Dharwad","Karnataka",22.44,1131,436.156188911704,220.334074743326,132.538841889117,155.67,6.39,105.144,30.82,27.634,28.76,19.954,16.645,37.312,0.305,2.2656,0.994,3.2,19.24,1
74,2014,"Dharwad","Karnataka",20.68,1594,470.382948665298,269.842151950719,156.53443613963,167.538,36.585,100.23,65.355,28.32,28.715,20.642,16.605,50.728,1.825,2.2588,0.974,3.19,17.49,1
74,2015,"Dharwad","Karnataka",23.91,306,527.526280903491,310.286010677618,93.646681724846,91.404,20.085,82.64,24.215,29.002,30.97,20.642,18.855,6.532,1,2.1492,1.1055,2.52,21.39,1
75,1990,"Belgaum","Karnataka",61.41,1243,1089.67316303901,504.449733880903,237.176264476386,166.32,22.63,99.86,42.495,27.348,29.035,19.974,16.985,53.77,1.13,2.9566,1.6255,5.74,55.67,1
75,1991,"Belgaum","Karnataka",57.94,1843,887.08876386037,474.974749897331,182.514569199179,204.596,9.005,102.29,21.975,27.74,29.01,20.034,15.87,94.31,0.445,2.2822,1.5595,5.45,52.49,1
75,1992,"Belgaum","Karnataka",64.43,1724,1047.17933470226,447.750133059548,197.020854209446,225.392,44.35,108.786,73.565,27.834,29.305,20.352,15.975,96.822,2.22,2.12,1.544,4.89,59.54,1
75,1993,"Belgaum","Karnataka",74.75,1741,1380.23802874743,442.127063655031,239.850800821355,231.116,23.88,108.136,63.375,27.622,28.685,20.51,16.39,102.32,1.195,2.8688,2.0725,7.33,67.42,1
75,1994,"Belgaum","Karnataka",62.04,1609,1058.49157453799,333.426145379877,185.554378644764,297.728,2.63,111.678,44.295,27.364,28.755,19.88,15.065,165.174,0.13,2.8444,2.275,7.16,54.88,1
75,1995,"Belgaum","Karnataka",63.01,1154,1167.94921971253,371.36826036961,207.723397946612,273.786,4.595,117.98,44.48,28.242,29.815,20.458,15.585,135.288,0.23,2.9636,1.9365,13.21,49.8,1
75,1996,"Belgaum","Karnataka",62.52,1608,1184.27001560575,272.104499383984,189.085128542094,196.348,4.405,112.224,43.75,27.688,29.215,20.01,15.525,67.4,0.22,2.8796,1.702,5.97,56.55,1
75,1997,"Belgaum","Karnataka",63.77,1439,1802.57231704312,725.249531827515,367.032359753593,196.372,63.18,102.898,70.935,28.196,29.06,20.432,18.315,84.812,3.16,2.6046,1.259,7.57,56.2,1
75,1998,"Belgaum","Karnataka",62.73,1820,2084.82060123203,901.565349486653,508.986325256673,220.622,29.035,108.936,59.575,28.064,28.755,20.786,16.215,100.91,1.455,2.1734,1.3885,9.36,53.37,1
75,1999,"Belgaum","Karnataka",63.45,1886,1971.60386858316,876.563704312115,488.249704312115,184.972,2.225,100.4,42.87,27.444,29.595,19.958,15.415,64.594,0.105,2.3898,1.4415,8.45,55,1
75,2000,"Belgaum","Karnataka",63.8,1646,1946.66769609856,705.012271047228,467.157486652977,192.616,7.45,106.718,36.135,27.55,29.465,20.134,15.725,70.506,0.375,2.2328,1.5965,9.31,54.49,1
75,2001,"Belgaum","Karnataka",63.74,887,2089.55164188912,847.728911704312,578.591669815195,159.336,19.24,95.212,38.155,27.652,29.545,20.144,16.71,52.562,0.965,2.2372,1.4125,9.6,54.14,1
75,2002,"Belgaum","Karnataka",66.01,580,1919.80935770021,596.432202874743,503.524822176591,143.952,0.645,92.098,24.085,27.916,29.58,20.412,16.745,44.83,0.03,2.1434,1.1815,8.93,57.08,1
75,2003,"Belgaum","Karnataka",68.13,723,1426.38199096509,464.615822587269,434.364423819302,149.314,2.055,98.584,20.42,28.468,29.815,20.958,16.985,40.662,0.105,2.3488,1.4585,5.61,62.52,1
75,2004,"Belgaum","Karnataka",71.34,1620,1732.35786283368,705.255227926078,583.030910882957,169.808,14.865,98.254,28.98,27.612,29.35,20.106,16.515,62.136,0.745,2.2876,1.5005,6.49,64.85,1
75,2005,"Belgaum","Karnataka",66.83,2184,1852.67580616016,779.646739219712,786.925308418891,312.566,1.56,115.936,42.425,27.886,28.54,20.38,15.71,175.464,0.075,2.2614,1.3805,7.5,59.33,1
75,2006,"Belgaum","Karnataka",67.06,1480,1995.57340780288,972.224037782341,838.230721971253,256.496,22.195,110.898,58.515,27.716,29.37,20.208,16.54,124.91,1.11,2.301,1.3105,7.42,59.64,1
75,2007,"Belgaum","Karnataka",69.42,1448,2201.60327063655,826.728054209446,920.363802874743,289.51,37.665,109.68,52.92,28.012,29.34,20.506,16.505,168.382,1.88,2.145,1.3015,8.5,60.92,1
75,2008,"Belgaum","Karnataka",71.24,1311,2601.90715071869,1668.75384640657,1658.60763203285,208.426,19.94,102.782,43.405,27.87,29.485,20.364,16.65,91.894,1,2.01,1.1745,8.38,62.86,1
75,2009,"Belgaum","Karnataka",71.89,1169,2694.90957782341,1577.07469650924,1585.50664065708,274.106,64.11,109.982,84.985,27.838,29.44,20.332,16.605,143.152,9.95,1.8608,1.172,9.02,62.87,1
75,2010,"Belgaum","Karnataka",68.47,1985,2647.01364517454,1672.41700780287,1218.38920410678,296.292,61.2,115.482,83.26,28.08,29.155,20.574,16.32,160.294,8.085,1.8506,1.0675,7.06,61.41,1
75,2011,"Belgaum","Karnataka",68.31,1940,2868.88534373717,1757.78602299795,1011.52101437372,258.956,6.765,111.614,46.8,27.694,29.64,20.188,16.805,126.842,0.335,2.186,1.265,9.74,58.57,1
75,2012,"Belgaum","Karnataka",63.7,1493,2570.94246406571,963.269568788501,847.196919917865,164.33,13.37,95.738,33.765,28.02,29.83,20.514,16.995,56.816,0.665,2.3724,1.091,8.24,55.46,1
75,2013,"Belgaum","Karnataka",58.67,2111,2357.85453634497,1059.48623162218,751.544629158111,232.034,4.635,110.18,36.645,27.416,28.725,19.91,15.895,104.334,0.23,2.2434,1.1535,6.57,52.1,1
75,2014,"Belgaum","Karnataka",59.94,2948,2265.52522546201,944.575628747433,892.852455030801,258.1,41.18,102.166,71.575,28.118,28.845,20.612,16.01,135.538,2.06,2.241,1.131,6.02,53.92,1
75,2015,"Belgaum","Karnataka",61.23,666,2330.18497330595,1119.56603285421,635.574943737166,138.61,19.715,92.708,31.555,28.764,31.11,20.612,18.275,39.024,0.985,2.1382,1.242,1.86,59.37,1
77,1990,"Bidar","Karnataka",19.71,973,129.211798767967,79.7562924024641,15.3568016427105,167.12,11.865,130.82,40.135,29.87,28.355,21.068,17.01,20.698,0.6,2.5552,1.4615,3.03,16.68,1
77,1991,"Bidar","Karnataka",21.29,392,139.658902669404,107.018316221766,13.6448353182752,169.06,9.805,125.724,25.09,30.618,28.085,21.334,15.54,34.294,0.475,2.3528,1.385,3.86,17.43,1
77,1992,"Bidar","Karnataka",18.01,798,93.0957979466119,85.7024525667351,6.86524928131417,162.984,10.37,119.472,29.67,30.696,28.37,21.794,15.575,32.25,0.52,2.1808,1.2205,3.45,14.56,1
77,1993,"Bidar","Karnataka",15.66,609,96.4951835728953,50.4451367556468,5.37906529774127,170.002,9.31,130.376,46.76,30.494,27.535,22.092,15.745,20.334,0.46,2.7754,1.609,3.14,12.52,1
77,1994,"Bidar","Karnataka",12.59,261,67.1887195071869,30.8519630390144,6.80325338809035,186,12.4,136.338,53.81,29.95,27.87,21.066,14.725,27.612,0.62,2.6528,1.4895,1.27,11.32,1
77,1995,"Bidar","Karnataka",10.22,1028,66.9130891170431,42.8534882956879,8.86181026694045,209.894,8.895,136.826,51.535,31.152,29.44,21.91,15.7,51.164,0.445,2.5776,1.6715,3,7.22,1
77,1996,"Bidar","Karnataka",9.91,851,63.8871449691992,24.1600509240246,5.35506283367557,196.936,20.495,123.2,54.47,30.588,28.475,21.348,15.28,54.548,1.02,2.4296,1.253,2.21,7.7,1
77,1997,"Bidar","Karnataka",9.39,651,62.1081979466119,58.6468164271047,8.73212156057495,138.432,36.23,114.284,54.86,30.864,28.53,21.622,18.585,12.446,1.815,2.2302,1.2795,2.22,7.17,1
