"Dist Code","Year","State Code","State Name","Dist Name","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"62","1988","20","Telangana","Karimnagar","104.63","130.67","125.26","123.65","85.29","55.58","55.01"
"62","1989","20","Telangana","Karimnagar","144.67","130.92","127.82","122.73","90.06","56.07","47.29"
"62","1990","20","Telangana","Karimnagar","169.64","131.77","128.21","124.3","106.63","65.46","46.63"
"62","1991","20","Telangana","Karimnagar","175.06","133.04","127.94","125.56","86.43","61.29","39.78"
"62","1992","20","Telangana","Karimnagar","107.67","132.49","125.14","124.78","85.12","59.44","36.58"
"62","1993","20","Telangana","Karimnagar","111.34","135.27","129.87","126.87","109.42","56.3","44.1"
"62","1994","20","Telangana","Karimnagar","117.78","132.6","125.93","126.75","122.56","71.35","52.02"
"62","1995","20","Telangana","Karimnagar","136.71","132.13","130.79","127.26","124.63","72.13","54.62"
"62","1996","20","Telangana","Karimnagar","115.43","134.18","126.73","125.89","107.41","72.83","51.24"
"62","1997","20","Telangana","Karimnagar","54.66","135.75","131.14","123.75","90.93","70.92","68.1"
"62","1998","20","Telangana","Karimnagar","79.18","131.13","126.87","124.69","121.46","76.9","51.33"
"62","1999","20","Telangana","Karimnagar","84.94","133.82","127.2","125.23","90.25","42.37","27.86"
"62","2000","20","Telangana","Karimnagar","170.66","128.07","125.38","111.58","78.89","48.82","33.57"
"62","2001","20","Telangana","Karimnagar","183.39","113.92","123.12","116.76","106.78","51.52","32.25"
"62","2002","20","Telangana","Karimnagar","173.56","104.79","127.61","101.75","78.27","26.92","16.04"
"62","2003","20","Telangana","Karimnagar","96.4","127.58","125.22","121.73","108.71","54.64","49.32"
"62","2004","20","Telangana","Karimnagar","83.8","125.71","116.91","121.67","85.82","48.68","33.85"
"62","2005","20","Telangana","Karimnagar","109.48","126.08","124.93","124.5","117.65","58.02","46.7"
"62","2006","20","Telangana","Karimnagar","110.56","134.14","127.36","120.44","87.77","69.45","44.18"
"62","2007","20","Telangana","Karimnagar","159.58","130.5","124.08","120.5","80.97","55.41","42.06"
"62","2008","20","Telangana","Karimnagar","95.15","127.26","122.31","120.7","84.64","64.46","42.74"
"62","2009","20","Telangana","Karimnagar","97.88","136.07","127.06","126.77","89.49","66.39","45.4"
"62","2010","20","Telangana","Karimnagar","155.58","122.55","121.94","120.82","95.82","77.45","60.26"
"62","2011","20","Telangana","Karimnagar","77.08","126.42","121.61","122.7","83.89","52.22","38.34"
"62","2012","20","Telangana","Karimnagar","141.28","124.21","123.14","121.17","90.33","64.05","45.08"
"62","2013","20","Telangana","Karimnagar","163.5","128.26","122.73","122.92","117.13","62.39","47.29"
"62","2014","20","Telangana","Karimnagar","78.62","137.23","128.34","123.26","81.82","59.59","37.98"
"62","2015","20","Telangana","Karimnagar","169.27","102.02","122.74","123.12","80.28","46.94","31.93"
"63","1958","20","Telangana","Adilabad","92.85","133.09","123.51","118.81","89.54","62.15","39.92"
"63","1959","20","Telangana","Adilabad","189.75","131.94","123.81","124.66","94.33","56.76","43.42"
"63","1960","20","Telangana","Adilabad","178.93","130.85","124.22","123.42","93.3","55.35","42.11"
"63","1961","20","Telangana","Adilabad","148.83","129.84","124.96","124.36","113.75","60.45","47.7"
"63","1962","20","Telangana","Adilabad","85.95","132.69","124.87","122.66","83.95","63.88","74.72"
"63","1963","20","Telangana","Adilabad","193.1","130.94","122.94","123.82","106.49","59.15","45.89"
"63","1964","20","Telangana","Adilabad","119.03","131.07","126.42","122.27","87.76","58.62","40.03"
"63","1965","20","Telangana","Adilabad","148.48","136.18","125.6","125.22","80.2","52.38","36.53"
"63","1966","20","Telangana","Adilabad","67.01","136.38","126.62","125.92","85.35","66.11","70.28"
"63","1967","20","Telangana","Adilabad","175.57","130.44","126.47","119.75","76.5","50.74","75.01"
"63","1968","20","Telangana","Adilabad","114.79","131.52","103.5","123.59","79.56","53.37","36.38"
"63","1969","20","Telangana","Adilabad","140.37","133.0","124.51","121.32","80.66","66.65","44.23"
"63","1970","20","Telangana","Adilabad","176.76","130.2","122.44","122.27","77.61","49.58","34.66"
"63","1971","20","Telangana","Adilabad","178.57","111.91","122.94","121.47","99.85","30.02","19.93"
"63","1972","20","Telangana","Adilabad","154.68","135.66","124.3","73.62","33.22","44.61","10.04"
"63","1973","20","Telangana","Adilabad","121.21","135.3","125.89","123.59","119.52","64.06","49.98"
"63","1974","20","Telangana","Adilabad","126.15","133.84","128.18","110.07","119.39","48.2","30.41"
"63","1975","20","Telangana","Adilabad","172.55","127.97","124.1","119.62","102.88","56.86","42.01"
"63","1976","20","Telangana","Adilabad","74.62","127.77","123.0","122.66","78.61","61.7","36.75"
"63","1977","20","Telangana","Adilabad","122.02","130.91","124.86","117.21","83.62","74.6","40.42"
"63","1978","20","Telangana","Adilabad","190.67","127.86","123.81","115.48","85.44","62.83","41.08"
"63","1979","20","Telangana","Adilabad","172.03","134.05","127.3","123.4","79.04","63.52","41.95"
"63","1980","20","Telangana","Adilabad","183.55","130.1","122.81","124.81","80.36","52.12","47.81"
"63","1981","20","Telangana","Adilabad","193.16","130.92","123.99","121.75","82.73","52.23","41.82"
"63","1982","20","Telangana","Adilabad","118.16","132.46","126.37","123.17","106.07","63.95","45.51"
"63","1983","20","Telangana","Adilabad","170.14","131.13","123.8","120.63","112.76","61.36","55.65"
"63","1984","20","Telangana","Adilabad","103.92","128.94","120.24","122.21","90.6","50.3","37.18"
"63","1985","20","Telangana","Adilabad","190.94","129.09","126.1","111.04","95.81","52.76","43.2"
"63","1986","20","Telangana","Adilabad","186.25","134.95","125.47","114.46","77.77","56.43","52.28"
"63","1987","20","Telangana","Adilabad","140.18","134.87","126.64","107.39","95.27","69.14","43.48"
"63","1988","20","Telangana","Adilabad","133.86","128.99","123.65","122.2","84.58","55.6","48.16"
"63","1989","20","Telangana","Adilabad","164.06","128.94","124.73","121.75","84.36","53.5","45.97"
"63","1990","20","Telangana","Adilabad","175.97","128.66","124.55","119.27","105.55","64.98","48.9"
"63","1991","20","Telangana","Adilabad","181.64","129.68","124.62","118.26","81.69","56.38","35.95"
"63","1992","20","Telangana","Adilabad","117.5","133.7","123.13","122.66","87.47","58.06","39.35"
"63","1993","20","Telangana","Adilabad","144.79","133.17","126.75","124.91","108.34","60.29","46.94"
"63","1994","20","Telangana","Adilabad","143.95","129.34","123.01","125.22","119.48","66.77","49.35"
"63","1995","20","Telangana","Adilabad","143.86","130.35","128.69","125.56","113.0","66.47","48.76"
"63","1996","20","Telangana","Adilabad","91.28","133.36","124.65","124.77","105.17","68.43","48.26"
"63","1997","20","Telangana","Adilabad","76.66","132.77","127.32","121.84","95.06","75.93","69.62"
"63","1998","20","Telangana","Adilabad","97.34","130.62","124.8","123.22","110.01","76.93","48.32"
"63","1999","20","Telangana","Adilabad","102.71","131.44","124.79","122.78","103.08","58.45","43.22"
"63","2000","20","Telangana","Adilabad","178.21","126.03","123.0","109.7","77.22","47.46","31.07"
"63","2001","20","Telangana","Adilabad","189.1","128.0","120.82","113.39","106.03","58.09","39.34"
"63","2002","20","Telangana","Adilabad","182.27","119.43","123.99","119.58","86.61","48.9","36.0"
"63","2003","20","Telangana","Adilabad","137.71","126.78","122.76","125.19","96.17","53.74","46.15"
"63","2004","20","Telangana","Adilabad","105.32","125.39","125.36","120.32","86.05","55.59","39.18"
"63","2005","20","Telangana","Adilabad","135.44","125.04","124.2","123.31","112.04","56.35","44.23"
"63","2006","20","Telangana","Adilabad","122.97","131.66","125.2","119.71","83.58","62.16","40.7"
"63","2007","20","Telangana","Adilabad","174.17","130.22","122.44","119.75","78.09","53.41","39.15"
"63","2008","20","Telangana","Adilabad","124.25","126.4","122.0","120.41","83.99","58.81","40.4"
"63","2009","20","Telangana","Adilabad","121.97","132.75","124.21","125.78","91.7","69.16","47.41"
"63","2010","20","Telangana","Adilabad","164.36","121.72","120.71","120.99","91.03","73.95","52.34"
"63","2011","20","Telangana","Adilabad","105.08","124.35","119.36","121.28","80.44","51.09","36.27"
"63","2012","20","Telangana","Adilabad","150.29","122.18","120.62","119.44","84.64","58.66","41.48"
"63","2013","20","Telangana","Adilabad","168.7","125.03","120.77","122.3","116.11","60.66","46.03"
"63","2014","20","Telangana","Adilabad","80.09","136.04","126.85","121.69","81.3","56.31","37.52"
"63","2015","20","Telangana","Adilabad","174.98","123.21","124.2","122.45","83.25","53.37","38.61"
"65","1958","5","Karnataka","Kolar","49.63","34.5","122.33","99.97","114.3","78.58","21.83"
"65","1959","5","Karnataka","Kolar","59.81","32.7","71.98","122.42","84.58","59.55","9.08"
"65","1960","5","Karnataka","Kolar","44.24","105.08","35.22","121.89","92.08","96.53","9.54"
"65","1961","5","Karnataka","Kolar","51.21","53.59","72.83","88.25","114.31","39.37","6.01"
"65","1962","5","Karnataka","Kolar","37.48","21.7","85.29","123.16","111.23","50.42","70.15"
"65","1963","5","Karnataka","Kolar","47.47","53.03","77.27","114.9","114.84","46.56","31.21"
"65","1964","5","Karnataka","Kolar","37.68","120.46","76.66","123.1","115.41","98.3","55.15"
"65","1965","5","Karnataka","Kolar","29.74","35.15","120.63","70.76","39.38","37.77","42.31"
"65","1966","5","Karnataka","Kolar","65.17","58.9","91.19","121.29","115.68","102.53","70.42"
"65","1967","5","Karnataka","Kolar","41.02","107.58","34.03","66.71","81.3","38.11","53.23"
"65","1968","5","Karnataka","Kolar","52.04","24.56","21.18","117.76","103.65","31.47","24.0"
"65","1969","5","Karnataka","Kolar","29.23","45.1","115.77","33.48","112.78","94.82","69.32"
"65","1970","5","Karnataka","Kolar","49.71","62.11","68.4","102.77","111.91","52.67","12.58"
"65","1971","5","Karnataka","Kolar","18.66","53.47","105.97","105.28","112.8","45.98","30.07"
"65","1972","5","Karnataka","Kolar","70.43","16.53","24.28","120.1","112.28","60.95","85.4"
"65","1973","5","Karnataka","Kolar","29.94","64.88","92.6","118.47","113.3","45.58","30.76"
"65","1974","5","Karnataka","Kolar","27.27","86.88","30.41","118.29","112.75","59.34","37.2"
"65","1975","5","Karnataka","Kolar","38.22","113.8","71.54","116.89","111.29","83.55","52.18"
"65","1976","5","Karnataka","Kolar","26.67","66.13","120.32","38.85","101.56","89.28","3.88"
"65","1977","5","Karnataka","Kolar","65.29","60.6","103.76","84.27","111.92","96.97","41.24"
"65","1978","5","Karnataka","Kolar","26.98","84.27","37.37","121.25","112.56","86.32","57.18"
"65","1979","5","Karnataka","Kolar","63.8","71.78","62.0","118.96","101.61","99.32","50.31"
"65","1980","5","Karnataka","Kolar","35.02","49.67","55.59","106.06","81.9","42.33","10.5"
"65","1981","5","Karnataka","Kolar","24.1","75.64","89.49","119.86","112.71","67.14","45.88"
"65","1982","5","Karnataka","Kolar","62.53","36.56","31.7","89.31","77.95","65.23","3.95"
"65","1983","5","Karnataka","Kolar","99.91","73.8","88.75","122.18","72.24","23.43","60.54"
"65","1984","5","Karnataka","Kolar","17.9","117.44","17.86","115.76","113.08","33.48","28.11"
"65","1985","5","Karnataka","Kolar","41.55","64.19","47.45","122.8","76.64","64.27","11.39"
"65","1986","5","Karnataka","Kolar","51.6","37.18","45.31","121.96","115.66","82.09","48.76"
"65","1987","5","Karnataka","Kolar","49.09","33.8","76.18","57.96","113.54","44.1","55.68"
"65","1988","5","Karnataka","Kolar","18.13","117.85","119.51","121.27","69.67","62.32","37.05"
"65","1989","5","Karnataka","Kolar","39.79","112.04","35.94","120.85","114.28","62.31","32.2"
"65","1990","5","Karnataka","Kolar","26.81","32.54","54.64","93.21","116.63","35.6","11.0"
"65","1991","5","Karnataka","Kolar","92.85","44.96","69.7","106.94","115.28","98.31","54.24"
"65","1992","5","Karnataka","Kolar","59.47","51.36","58.49","90.62","108.72","58.14","6.87"
"65","1993","5","Karnataka","Kolar","58.21","51.51","60.32","97.79","115.21","54.17","56.47"
"65","1994","5","Karnataka","Kolar","30.74","61.06","45.8","55.91","115.45","59.86","19.78"
"65","1995","5","Karnataka","Kolar","44.45","70.14","123.13","125.36","112.89","29.79","4.4"
"65","1996","5","Karnataka","Kolar","83.41","35.56","114.44","103.39","101.2","17.12","30.62"
"65","1997","5","Karnataka","Kolar","47.82","24.88","75.72","117.7","116.78","99.97","71.4"
"65","1998","5","Karnataka","Kolar","27.21","114.33","118.47","113.35","114.89","73.31","56.5"
"65","1999","5","Karnataka","Kolar","46.71","54.34","56.59","95.69","113.47","67.14","25.75"
"65","2000","5","Karnataka","Kolar","46.81","65.47","116.66","121.62","114.55","66.94","44.23"
"65","2001","5","Karnataka","Kolar","22.58","73.23","44.6","119.35","114.11","56.6","28.55"
"65","2002","5","Karnataka","Kolar","69.83","27.39","40.66","67.7","116.41","61.86","15.81"
"65","2003","5","Karnataka","Kolar","43.13","72.84","76.95","57.53","116.07","43.77","13.45"
"65","2004","5","Karnataka","Kolar","42.28","117.35","44.47","119.38","115.23","62.36","31.04"
"65","2005","5","Karnataka","Kolar","44.02","89.77","96.99","109.11","111.88","83.92","66.35"
"65","2006","5","Karnataka","Kolar","74.21","43.25","41.6","62.05","115.67","44.12","3.2"
"65","2007","5","Karnataka","Kolar","36.89","118.02","113.27","123.76","117.44","47.99","46.08"
"65","2008","5","Karnataka","Kolar","54.8","118.13","119.2","95.85","112.79","85.77","41.91"
"65","2009","5","Karnataka","Kolar","84.2","21.5","79.88","122.93","52.23","80.5","33.92"
"65","2010","5","Karnataka","Kolar","60.67","71.38","75.14","117.94","115.44","95.66","20.06"
"65","2011","5","Karnataka","Kolar","37.67","68.21","120.65","92.84","114.53","64.74","22.4"
"65","2012","5","Karnataka","Kolar","12.96","45.4","95.51","73.93","100.98","82.05","24.5"
"65","2013","5","Karnataka","Kolar","91.08","86.5","57.68","119.21","103.26","96.62","22.11"
"65","2014","5","Karnataka","Kolar","94.56","57.37","66.22","126.46","116.77","69.73","50.81"
"65","2015","5","Karnataka","Kolar","42.82","65.23","67.39","99.53","60.32","96.54","47.72"
"66","1958","5","Karnataka","Tumkur","53.82","65.03","87.14","106.98","116.86","53.42","8.22"
"66","1959","5","Karnataka","Tumkur","83.32","70.47","61.17","119.92","85.34","36.69","10.81"
"66","1960","5","Karnataka","Tumkur","28.36","81.68","24.64","117.08","112.03","60.82","8.05"
"66","1961","5","Karnataka","Tumkur","62.97","85.82","55.75","41.21","118.7","38.44","10.95"
"66","1962","5","Karnataka","Tumkur","27.44","42.77","65.34","103.86","115.0","62.15","66.87"
"66","1963","5","Karnataka","Tumkur","31.13","46.83","79.72","90.27","118.73","51.78","26.56"
"66","1964","5","Karnataka","Tumkur","56.04","113.6","82.24","119.0","107.95","81.29","28.11"
"66","1965","5","Karnataka","Tumkur","34.31","39.99","75.25","58.84","11.27","28.02","21.47"
"66","1966","5","Karnataka","Tumkur","48.28","70.9","53.51","118.01","120.78","104.87","59.6"
"66","1967","5","Karnataka","Tumkur","47.18","103.04","38.46","28.26","97.2","13.19","18.31"
"66","1968","5","Karnataka","Tumkur","43.05","40.31","21.78","117.67","103.11","38.91","12.48"
"66","1969","5","Karnataka","Tumkur","22.87","49.05","93.78","40.21","117.12","68.76","33.14"
"66","1970","5","Karnataka","Tumkur","34.82","47.26","46.36","76.08","115.74","55.65","22.7"
"66","1971","5","Karnataka","Tumkur","34.86","24.49","94.48","105.73","106.37","24.26","16.11"
"66","1972","5","Karnataka","Tumkur","56.06","32.47","20.4","117.92","111.84","33.91","35.52"
"66","1973","5","Karnataka","Tumkur","53.27","55.15","80.22","85.12","117.28","49.81","17.8"
"66","1974","5","Karnataka","Tumkur","18.52","69.19","28.62","115.94","115.42","45.05","16.57"
"66","1975","5","Karnataka","Tumkur","42.17","94.52","64.5","110.9","114.54","73.2","18.4"
"66","1976","5","Karnataka","Tumkur","19.83","37.74","52.15","40.65","45.09","58.51","0.65"
"66","1977","5","Karnataka","Tumkur","57.66","42.29","72.21","107.06","117.02","80.92","33.26"
"66","1978","5","Karnataka","Tumkur","32.99","81.92","41.92","112.83","101.84","59.18","33.01"
"66","1979","5","Karnataka","Tumkur","75.89","54.99","67.43","116.02","114.77","87.86","26.17"
"66","1980","5","Karnataka","Tumkur","38.66","49.51","37.41","120.59","100.42","54.27","10.33"
"66","1981","5","Karnataka","Tumkur","17.97","50.89","76.68","117.4","114.56","50.66","19.25"
"66","1982","5","Karnataka","Tumkur","48.84","34.95","37.75","83.76","81.68","40.22","0.94"
"66","1983","5","Karnataka","Tumkur","94.74","53.23","77.8","106.52","80.38","8.68","26.91"
"66","1984","5","Karnataka","Tumkur","36.52","81.94","19.09","105.89","103.88","12.43","7.29"
"66","1985","5","Karnataka","Tumkur","34.3","45.56","38.89","74.17","94.04","36.45","2.99"
