"Dist Code","Year","State Code","State Name","Dist Name","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"7","1962","6","Madhya Pradesh","Jabalpur","148.82","0.0","0.0","0.0","39.85","38.48"
"7","1963","6","Madhya Pradesh","Jabalpur","51.6","0.0","0.0","0.0","30.78","40.6"
"7","1964","6","Madhya Pradesh","Jabalpur","108.58","389.6","506.83","172.24","13.33","0.41"
"7","1965","6","Madhya Pradesh","Jabalpur","84.93","257.59","201.94","231.72","9.43","0.0"
"7","1966","6","Madhya Pradesh","Jabalpur","101.45","428.33","217.38","121.73","3.35","32.25"
"7","1967","6","Madhya Pradesh","Jabalpur","103.88","476.54","351.89","166.13","1.16","0.0"
"7","1968","6","Madhya Pradesh","Jabalpur","82.46","531.98","265.12","248.33","24.29","0.03"
"7","1969","6","Madhya Pradesh","Jabalpur","139.86","0.0","0.0","0.0","40.91","36.05"
"7","1970","6","Madhya Pradesh","Jabalpur","5.5","0.0","0.0","0.0","39.7","40.33"
"7","1971","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","7.66","31.57"
"7","1972","6","Madhya Pradesh","Jabalpur","129.35","0.0","0.0","0.42","29.56","33.44"
"7","1973","6","Madhya Pradesh","Jabalpur","151.71","0.0","0.0","0.0","23.47","36.68"
"7","1974","6","Madhya Pradesh","Jabalpur","100.98","0.0","0.0","18.4","6.28","34.77"
"7","1975","6","Madhya Pradesh","Jabalpur","14.69","0.0","0.0","0.0","22.45","36.24"
"7","1976","6","Madhya Pradesh","Jabalpur","130.15","0.0","0.0","0.0","41.74","36.62"
"7","1977","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","29.16","27.02"
"7","1978","6","Madhya Pradesh","Jabalpur","34.01","0.0","0.0","0.0","39.81","39.76"
"7","1979","6","Madhya Pradesh","Jabalpur","86.27","0.0","0.0","5.12","41.47","34.32"
"7","1980","6","Madhya Pradesh","Jabalpur","14.41","0.0","0.0","7.55","45.67","47.53"
"7","1981","6","Madhya Pradesh","Jabalpur","90.3","0.0","0.0","0.0","37.51","40.27"
"7","1982","6","Madhya Pradesh","Jabalpur","89.45","0.0","0.0","0.0","35.23","32.59"
"7","1983","6","Madhya Pradesh","Jabalpur","97.69","0.0","0.0","0.0","24.23","36.67"
"7","1984","6","Madhya Pradesh","Jabalpur","101.24","0.0","0.0","19.49","41.51","46.65"
"7","1985","6","Madhya Pradesh","Jabalpur","98.59","0.0","0.0","0.0","3.59","31.37"
"7","1986","6","Madhya Pradesh","Jabalpur","70.09","0.0","0.0","5.71","40.25","44.81"
"7","1987","6","Madhya Pradesh","Jabalpur","133.06","0.0","0.0","0.0","32.12","37.82"
"7","1988","6","Madhya Pradesh","Jabalpur","29.05","0.0","0.0","0.0","38.44","39.83"
"7","1989","6","Madhya Pradesh","Jabalpur","82.39","0.0","0.0","8.46","44.23","46.75"
"7","1990","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","35.01","43.98"
"7","1991","6","Madhya Pradesh","Jabalpur","31.14","0.0","0.0","23.38","50.21","47.33"
"7","1992","6","Madhya Pradesh","Jabalpur","162.69","0.0","0.0","0.0","37.74","41.18"
"7","1993","6","Madhya Pradesh","Jabalpur","95.27","0.0","0.0","0.0","36.52","42.06"
"7","1994","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","30.91","40.47"
"7","1995","6","Madhya Pradesh","Jabalpur","126.42","0.0","0.0","0.0","39.39","46.64"
"7","1996","6","Madhya Pradesh","Jabalpur","134.72","0.0","0.0","0.0","25.29","36.88"
"7","1997","6","Madhya Pradesh","Jabalpur","124.69","0.0","0.0","0.0","23.88","17.91"
"7","1998","6","Madhya Pradesh","Jabalpur","96.47","0.0","0.0","0.0","34.95","27.34"
"7","1999","6","Madhya Pradesh","Jabalpur","117.36","0.0","0.0","0.0","18.9","36.82"
"7","2000","6","Madhya Pradesh","Jabalpur","68.61","0.0","0.0","0.7","42.11","44.3"
"7","2001","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","22.08","27.28","43.08"
"7","2002","6","Madhya Pradesh","Jabalpur","67.88","15.04","0.0","0.0","32.56","38.08"
"7","2003","6","Madhya Pradesh","Jabalpur","102.66","0.0","0.0","0.0","39.46","41.87"
"7","2004","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","5.21","36.77","40.23"
"7","2005","6","Madhya Pradesh","Jabalpur","109.0","0.0","0.0","0.0","34.81","39.19"
"7","2006","6","Madhya Pradesh","Jabalpur","96.92","0.0","0.0","0.0","41.0","41.26"
"7","2007","6","Madhya Pradesh","Jabalpur","96.27","0.0","0.0","0.0","39.88","39.55"
"7","2008","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","36.11","40.38"
"7","2009","6","Madhya Pradesh","Jabalpur","128.71","0.0","0.0","0.0","19.47","22.71"
"7","2010","6","Madhya Pradesh","Jabalpur","134.41","0.0","0.0","0.0","38.92","36.83"
"7","2011","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","40.09","41.66"
"7","2012","6","Madhya Pradesh","Jabalpur","130.32","0.0","0.0","0.0","39.36","39.56"
"7","2013","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.4","24.03","35.17"
"7","2014","6","Madhya Pradesh","Jabalpur","75.08","0.0","0.0","0.0","40.59","41.24"
"7","2015","6","Madhya Pradesh","Jabalpur","23.6","0.0","0.0","2.7","38.98","42.97"
"8","1958","6","Madhya Pradesh","Balaghat","84.38","0.0","0.0","0.0","12.81","32.0"
"8","1959","6","Madhya Pradesh","Balaghat","8.71","0.0","0.0","0.0","17.43","34.66"
"8","1960","6","Madhya Pradesh","Balaghat","41.88","0.0","0.0","0.28","15.79","35.61"
"8","1961","6","Madhya Pradesh","Balaghat","23.33","0.0","0.0","0.0","14.99","32.3"
"8","1962","6","Madhya Pradesh","Balaghat","111.18","0.0","0.0","0.0","38.35","36.75"
"8","1963","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","18.16","35.4"
"8","1964","6","Madhya Pradesh","Balaghat","146.1","410.47","627.29","207.14","26.48","0.52"
"8","1965","6","Madhya Pradesh","Balaghat","141.44","299.79","204.27","285.1","9.53","0.0"
"8","1966","6","Madhya Pradesh","Balaghat","104.73","573.4","281.16","223.73","5.84","13.76"
"8","1967","6","Madhya Pradesh","Balaghat","164.69","621.1","317.87","129.69","3.12","0.0"
"8","1968","6","Madhya Pradesh","Balaghat","112.69","550.18","287.2","416.64","15.27","0.06"
"8","1969","6","Madhya Pradesh","Balaghat","93.16","0.0","0.0","0.0","39.38","41.13"
"8","1970","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","39.16","37.75"
"8","1971","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","2.6","31.31"
"8","1972","6","Madhya Pradesh","Balaghat","79.68","0.0","0.0","11.98","38.14","38.39"
"8","1973","6","Madhya Pradesh","Balaghat","116.57","0.0","0.0","0.0","2.15","32.05"
"8","1974","6","Madhya Pradesh","Balaghat","63.87","0.0","0.0","11.8","0.0","30.39"
"8","1975","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","6.39","32.22"
"8","1976","6","Madhya Pradesh","Balaghat","95.29","0.0","0.0","0.0","40.51","38.47"
"8","1977","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","26.1","32.47"
"8","1978","6","Madhya Pradesh","Balaghat","14.8","0.0","0.0","3.46","37.15","38.39"
"8","1979","6","Madhya Pradesh","Balaghat","20.37","0.0","0.0","0.0","34.85","37.48"
"8","1980","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","40.46","40.65"
"8","1981","6","Madhya Pradesh","Balaghat","11.46","0.0","0.0","0.0","31.62","37.14"
"8","1982","6","Madhya Pradesh","Balaghat","28.74","0.0","0.0","0.0","27.87","36.18"
"8","1983","6","Madhya Pradesh","Balaghat","64.02","0.0","0.0","0.0","19.91","35.42"
"8","1984","6","Madhya Pradesh","Balaghat","86.75","0.0","0.0","18.05","32.24","40.08"
"8","1985","6","Madhya Pradesh","Balaghat","20.55","0.0","0.0","0.0","0.91","31.78"
"8","1986","6","Madhya Pradesh","Balaghat","12.76","0.0","0.0","0.12","36.3","38.15"
"8","1987","6","Madhya Pradesh","Balaghat","70.81","0.0","0.0","3.82","24.63","35.25"
"8","1988","6","Madhya Pradesh","Balaghat","10.19","0.0","0.0","0.0","31.13","35.42"
"8","1989","6","Madhya Pradesh","Balaghat","31.36","0.0","0.0","0.0","38.06","39.59"
"8","1990","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","18.31","37.81"
"8","1991","6","Madhya Pradesh","Balaghat","6.41","0.0","0.0","17.58","42.13","41.29"
"8","1992","6","Madhya Pradesh","Balaghat","121.88","0.0","0.0","0.0","32.48","37.48"
"8","1993","6","Madhya Pradesh","Balaghat","39.37","0.0","0.0","0.0","23.69","37.23"
"8","1994","6","Madhya Pradesh","Balaghat","4.21","0.0","0.0","0.0","9.99","34.59"
"8","1995","6","Madhya Pradesh","Balaghat","70.17","0.0","0.0","0.0","32.42","42.65"
"8","1996","6","Madhya Pradesh","Balaghat","125.4","0.0","0.0","0.0","19.31","35.43"
"8","1997","6","Madhya Pradesh","Balaghat","100.01","0.0","0.0","0.0","16.43","29.67"
"8","1998","6","Madhya Pradesh","Balaghat","65.66","0.0","0.0","0.0","25.27","32.09"
"8","1999","6","Madhya Pradesh","Balaghat","89.48","0.0","0.0","0.0","9.15","34.37"
"8","2000","6","Madhya Pradesh","Balaghat","9.46","0.0","0.0","1.19","38.8","40.42"
"8","2001","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","3.89","4.45","34.19"
"8","2002","6","Madhya Pradesh","Balaghat","0.89","0.48","0.0","0.0","29.28","37.4"
"8","2003","6","Madhya Pradesh","Balaghat","33.14","0.0","0.0","0.0","32.19","37.32"
"8","2004","6","Madhya Pradesh","Balaghat","3.72","0.0","0.0","0.0","33.34","36.86"
"8","2005","6","Madhya Pradesh","Balaghat","34.0","0.0","0.0","0.0","18.61","34.25"
"8","2006","6","Madhya Pradesh","Balaghat","70.81","0.0","0.0","0.0","38.36","38.55"
"8","2007","6","Madhya Pradesh","Balaghat","23.92","0.0","0.0","0.0","36.65","36.47"
"8","2008","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","29.92","37.6"
"8","2009","6","Madhya Pradesh","Balaghat","82.2","0.0","0.0","0.0","17.69","31.5"
"8","2010","6","Madhya Pradesh","Balaghat","75.67","0.0","0.0","0.0","31.65","35.74"
"8","2011","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","38.9","38.57"
"8","2012","6","Madhya Pradesh","Balaghat","81.51","0.0","0.0","0.0","35.78","36.22"
"8","2013","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","3.37","31.15"
"8","2014","6","Madhya Pradesh","Balaghat","76.18","0.0","0.0","0.0","37.1","37.85"
"8","2015","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0","0.0","36.87","39.22"
"9","1958","6","Madhya Pradesh","Chhindwara","88.37","0.0","0.0","0.0","15.25","30.29"
"9","1959","6","Madhya Pradesh","Chhindwara","14.34","0.0","0.0","0.0","12.93","37.02"
"9","1960","6","Madhya Pradesh","Chhindwara","54.64","0.0","0.0","2.43","13.53","39.35"
"9","1961","6","Madhya Pradesh","Chhindwara","73.27","0.0","0.0","0.0","12.84","34.89"
"9","1962","6","Madhya Pradesh","Chhindwara","138.67","0.0","0.0","0.0","38.63","43.38"
"9","1963","6","Madhya Pradesh","Chhindwara","18.01","0.0","0.0","0.0","17.39","39.37"
"9","1964","6","Madhya Pradesh","Chhindwara","170.24","338.07","410.23","165.98","23.4","0.68"
"9","1965","6","Madhya Pradesh","Chhindwara","135.48","229.19","164.75","229.79","8.17","0.03"
"9","1966","6","Madhya Pradesh","Chhindwara","83.64","376.18","174.94","172.56","4.69","32.18"
"9","1967","6","Madhya Pradesh","Chhindwara","156.47","419.34","213.72","131.84","2.44","0.0"
"9","1968","6","Madhya Pradesh","Chhindwara","99.94","393.49","234.22","323.08","19.19","0.17"
"9","1969","6","Madhya Pradesh","Chhindwara","110.23","0.0","0.0","0.0","39.84","48.63"
"9","1970","6","Madhya Pradesh","Chhindwara","0.0","0.0","0.0","0.0","39.13","47.95"
"9","1971","6","Madhya Pradesh","Chhindwara","0.02","0.0","0.0","0.0","3.35","32.85"
"9","1972","6","Madhya Pradesh","Chhindwara","86.78","0.0","0.0","9.12","38.85","44.56"
"9","1973","6","Madhya Pradesh","Chhindwara","114.56","0.0","0.0","0.0","12.46","36.92"
"9","1974","6","Madhya Pradesh","Chhindwara","81.03","0.0","0.0","11.28","0.0","30.98"
"9","1975","6","Madhya Pradesh","Chhindwara","1.87","0.0","0.0","0.0","13.27","37.4"
"9","1976","6","Madhya Pradesh","Chhindwara","101.42","0.0","0.0","0.0","41.74","36.34"
"9","1977","6","Madhya Pradesh","Chhindwara","0.0","0.0","0.0","0.0","19.92","22.98"
"9","1978","6","Madhya Pradesh","Chhindwara","9.1","0.0","0.0","8.99","42.4","45.78"
"9","1979","6","Madhya Pradesh","Chhindwara","46.02","0.0","0.0","0.66","36.11","39.16"
"9","1980","6","Madhya Pradesh","Chhindwara","4.44","0.0","0.0","4.38","44.19","58.68"
"9","1981","6","Madhya Pradesh","Chhindwara","40.05","0.0","0.0","0.0","32.19","45.98"
"9","1982","6","Madhya Pradesh","Chhindwara","56.17","0.0","0.0","0.0","28.71","39.04"
"9","1983","6","Madhya Pradesh","Chhindwara","75.35","0.0","0.0","0.0","18.61","39.8"
"9","1984","6","Madhya Pradesh","Chhindwara","90.87","0.0","0.0","23.91","31.95","54.52"
"9","1985","6","Madhya Pradesh","Chhindwara","41.38","0.0","0.0","0.99","0.89","33.33"
"9","1986","6","Madhya Pradesh","Chhindwara","27.69","0.0","0.0","4.79","39.76","52.65"
"9","1987","6","Madhya Pradesh","Chhindwara","74.93","0.0","0.0","8.96","28.53","36.89"
"9","1988","6","Madhya Pradesh","Chhindwara","19.71","0.0","0.0","0.0","31.61","40.81"
"9","1989","6","Madhya Pradesh","Chhindwara","47.14","0.0","0.0","1.79","42.34","56.82"
"9","1990","6","Madhya Pradesh","Chhindwara","0.0","0.0","0.0","0.0","22.98","45.39"
"9","1991","6","Madhya Pradesh","Chhindwara","25.73","0.0","0.0","32.04","60.25","62.97"
"9","1992","6","Madhya Pradesh","Chhindwara","131.5","0.0","0.0","0.0","31.88","45.61"
"9","1993","6","Madhya Pradesh","Chhindwara","45.27","0.0","0.0","0.0","26.0","44.88"
"9","1994","6","Madhya Pradesh","Chhindwara","3.21","0.0","0.0","0.0","13.89","39.33"
"9","1995","6","Madhya Pradesh","Chhindwara","92.19","0.0","0.0","0.0","34.37","54.94"
"9","1996","6","Madhya Pradesh","Chhindwara","160.93","0.0","0.0","0.0","18.53","38.09"
"9","1997","6","Madhya Pradesh","Chhindwara","106.06","0.0","0.0","0.0","15.06","18.2"
"9","1998","6","Madhya Pradesh","Chhindwara","87.45","0.0","0.0","0.0","29.21","24.82"
"9","1999","6","Madhya Pradesh","Chhindwara","112.68","0.0","0.0","0.0","5.04","35.48"
"9","2000","6","Madhya Pradesh","Chhindwara","32.85","0.0","0.0","10.04","43.5","58.95"
"9","2001","6","Madhya Pradesh","Chhindwara","0.0","0.0","0.0","16.77","8.23","42.74"
"9","2002","6","Madhya Pradesh","Chhindwara","3.78","23.66","0.0","0.0","32.05","45.66"
"9","2003","6","Madhya Pradesh","Chhindwara","26.56","0.0","0.0","0.0","39.73","50.4"
"9","2004","6","Madhya Pradesh","Chhindwara","14.39","0.0","0.0","0.23","33.44","43.36"
"9","2005","6","Madhya Pradesh","Chhindwara","47.49","0.0","0.0","0.0","23.7","41.26"
"9","2006","6","Madhya Pradesh","Chhindwara","85.29","0.0","0.0","0.0","37.63","46.29"
"9","2007","6","Madhya Pradesh","Chhindwara","38.12","0.0","0.0","0.0","39.08","45.48"
"9","2008","6","Madhya Pradesh","Chhindwara","0.04","0.0","0.0","0.0","29.72","44.81"
"9","2009","6","Madhya Pradesh","Chhindwara","80.13","0.0","0.0","0.0","13.4","23.26"
"9","2010","6","Madhya Pradesh","Chhindwara","87.96","0.0","0.0","0.0","35.33","34.98"
"9","2011","6","Madhya Pradesh","Chhindwara","0.08","0.0","0.0","0.0","40.0","51.23"
"9","2012","6","Madhya Pradesh","Chhindwara","93.28","0.0","0.0","0.0","36.38","43.26"
"9","2013","6","Madhya Pradesh","Chhindwara","0.0","0.0","0.0","0.0","5.8","34.03"
"9","2014","6","Madhya Pradesh","Chhindwara","105.59","0.0","0.0","0.0","39.11","48.97"
"9","2015","6","Madhya Pradesh","Chhindwara","0.15","0.0","0.0","0.0","37.35","50.08"
"10","1958","6","Madhya Pradesh","Narsinghpur","124.12","0.0","0.0","0.0","10.22","31.51"
"10","1959","6","Madhya Pradesh","Narsinghpur","67.45","0.0","0.0","0.0","22.89","39.57"
"10","1960","6","Madhya Pradesh","Narsinghpur","103.25","0.0","0.0","6.69","14.35","39.27"
"10","1961","6","Madhya Pradesh","Narsinghpur","97.62","0.0","0.0","0.0","10.96","32.01"
"10","1962","6","Madhya Pradesh","Narsinghpur","160.18","0.0","0.0","0.0","40.09","43.65"
"10","1963","6","Madhya Pradesh","Narsinghpur","65.53","0.0","0.0","0.0","27.64","42.34"
"10","1964","6","Madhya Pradesh","Narsinghpur","119.19","330.71","424.95","175.33","15.11","0.33"
"10","1965","6","Madhya Pradesh","Narsinghpur","89.3","221.46","176.65","244.26","8.17","0.0"
"10","1966","6","Madhya Pradesh","Narsinghpur","75.01","369.86","180.48","134.2","3.55","24.98"
"10","1967","6","Madhya Pradesh","Narsinghpur","106.36","394.49","259.46","169.19","1.45","0.0"
"10","1968","6","Madhya Pradesh","Narsinghpur","79.67","453.17","237.08","267.65","28.73","0.04"
"10","1969","6","Madhya Pradesh","Narsinghpur","141.99","0.0","0.0","0.0","40.69","40.82"
"10","1970","6","Madhya Pradesh","Narsinghpur","2.61","0.0","0.0","0.0","40.42","44.34"
"10","1971","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","4.18","31.65"
"10","1972","6","Madhya Pradesh","Narsinghpur","125.9","0.0","0.0","0.46","30.09","37.57"
"10","1973","6","Madhya Pradesh","Narsinghpur","152.34","0.0","0.0","0.0","23.75","39.18"
"10","1974","6","Madhya Pradesh","Narsinghpur","105.45","0.0","0.0","16.0","0.64","34.93"
"10","1975","6","Madhya Pradesh","Narsinghpur","22.88","0.0","0.0","0.0","21.3","38.88"
"10","1976","6","Madhya Pradesh","Narsinghpur","126.43","0.0","0.0","0.0","42.61","39.98"
"10","1977","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","27.18","30.5"
"10","1978","6","Madhya Pradesh","Narsinghpur","39.02","0.0","0.0","0.0","41.25","45.95"
"10","1979","6","Madhya Pradesh","Narsinghpur","97.74","0.0","0.0","4.34","41.72","43.06"
"10","1980","6","Madhya Pradesh","Narsinghpur","23.49","0.0","0.0","11.89","49.19","58.53"
"10","1981","6","Madhya Pradesh","Narsinghpur","104.97","0.0","0.0","0.0","37.11","45.41"
"10","1982","6","Madhya Pradesh","Narsinghpur","105.18","0.0","0.0","0.0","34.07","37.37"
"10","1983","6","Madhya Pradesh","Narsinghpur","105.67","0.0","0.0","0.0","21.93","38.73"
"10","1984","6","Madhya Pradesh","Narsinghpur","112.8","0.0","0.0","23.86","41.91","53.09"
"10","1985","6","Madhya Pradesh","Narsinghpur","101.22","0.0","0.0","0.0","0.04","31.48"
"10","1986","6","Madhya Pradesh","Narsinghpur","75.58","0.0","0.0","10.46","43.0","53.82"
"10","1987","6","Madhya Pradesh","Narsinghpur","125.22","0.0","0.0","0.0","32.77","42.26"
"10","1988","6","Madhya Pradesh","Narsinghpur","42.77","0.0","0.0","0.0","37.73","43.56"
"10","1989","6","Madhya Pradesh","Narsinghpur","91.37","0.0","0.0","7.09","45.22","54.26"
"10","1990","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","33.28","47.88"
"10","1991","6","Madhya Pradesh","Narsinghpur","64.44","0.0","0.0","28.18","55.44","59.62"
"10","1992","6","Madhya Pradesh","Narsinghpur","161.19","0.0","0.0","0.0","36.37","45.14"
"10","1993","6","Madhya Pradesh","Narsinghpur","92.62","0.0","0.0","0.0","34.92","46.3"
"10","1994","6","Madhya Pradesh","Narsinghpur","0.47","0.0","0.0","0.0","28.9","43.76"
"10","1995","6","Madhya Pradesh","Narsinghpur","134.26","0.0","0.0","0.0","38.58","52.54"
"10","1996","6","Madhya Pradesh","Narsinghpur","166.83","0.0","0.0","0.0","25.3","40.42"
"10","1997","6","Madhya Pradesh","Narsinghpur","132.28","0.0","0.0","0.0","20.76","21.98"
"10","1998","6","Madhya Pradesh","Narsinghpur","107.69","0.0","0.0","0.0","34.23","32.18"
"10","1999","6","Madhya Pradesh","Narsinghpur","134.64","0.0","0.0","0.0","13.05","37.05"
"10","2000","6","Madhya Pradesh","Narsinghpur","75.74","0.0","0.0","9.4","45.56","53.97"
"10","2001","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","25.6","26.63","49.41"
"10","2002","6","Madhya Pradesh","Narsinghpur","51.8","42.79","0.0","0.0","35.15","43.35"
"10","2003","6","Madhya Pradesh","Narsinghpur","96.9","0.0","0.0","0.0","41.02","47.43"
"10","2004","6","Madhya Pradesh","Narsinghpur","2.44","0.0","0.0","4.74","35.46","43.72"
"10","2005","6","Madhya Pradesh","Narsinghpur","102.31","0.0","0.0","0.0","34.04","43.17"
"10","2006","6","Madhya Pradesh","Narsinghpur","105.05","0.0","0.0","0.0","40.5","45.23"
"10","2007","6","Madhya Pradesh","Narsinghpur","92.72","0.0","0.0","0.0","40.22","43.77"
"10","2008","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","34.82","44.08"
"10","2009","6","Madhya Pradesh","Narsinghpur","123.89","0.0","0.0","0.0","14.84","24.14"
"10","2010","6","Madhya Pradesh","Narsinghpur","131.71","0.0","0.0","0.0","39.11","40.99"
"10","2011","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","41.04","47.41"
"10","2012","6","Madhya Pradesh","Narsinghpur","133.49","0.0","0.0","0.0","39.23","43.62"
"10","2013","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0","0.0","19.91","37.36"
"10","2014","6","Madhya Pradesh","Narsinghpur","100.24","0.0","0.0","0.0","40.87","46.19"
"10","2015","6","Madhya Pradesh","Narsinghpur","18.31","0.0","0.0","0.27","38.68","47.2"
"11","1958","6","Madhya Pradesh","Seoni","99.0","0.0","0.0","0.0","14.24","29.49"
"11","1959","6","Madhya Pradesh","Seoni","23.41","0.0","0.0","0.0","20.05","37.86"
"11","1960","6","Madhya Pradesh","Seoni","62.82","0.0","0.0","4.68","16.24","39.16"
"11","1961","6","Madhya Pradesh","Seoni","45.68","0.0","0.0","0.0","15.85","33.35"
"11","1962","6","Madhya Pradesh","Seoni","130.63","0.0","0.0","0.0","39.3","40.37"
"11","1963","6","Madhya Pradesh","Seoni","10.96","0.0","0.0","0.0","22.82","39.36"
"11","1964","6","Madhya Pradesh","Seoni","148.49","339.33","463.54","157.36","20.87","0.58"
"11","1965","6","Madhya Pradesh","Seoni","129.93","230.83","165.66","224.47","9.47","0.0"
"11","1966","6","Madhya Pradesh","Seoni","102.59","411.52","198.69","157.89","5.05","30.39"
"11","1967","6","Madhya Pradesh","Seoni","155.11","459.38","256.9","125.89","2.04","0.0"
"11","1968","6","Madhya Pradesh","Seoni","106.39","449.11","241.73","312.39","19.29","0.09"
